index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey
1974,s__419,double_bed,bed,2,bed,n03225988,double_bed.n.01
1975,s__420,single_bed,bed,2,bed,n04222210,single_bed.n.01
1976,s__421,chair,chair,2,chair,n03001627,chair.n.01
1977,s__422,bunker_bed,bed,2,bed,n02818832,bed.n.01
1978,s__423,chair,chair,2,chair,n03001627,chair.n.01
1979,s__424,chair,chair,2,chair,n03001627,chair.n.01
1980,s__425,chair,chair,2,chair,n03001627,chair.n.01
1981,s__426,chair,chair,2,chair,n03001627,chair.n.01
1982,s__427,chair,chair,2,chair,n03001627,chair.n.01
1983,s__428,bunker_bed,bed,2,bed,n02818832,bed.n.01
1984,s__429,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1985,s__430,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1986,s__431,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1987,s__432,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1988,s__433,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1989,s__434,coffee_table,table,2,table,n03063968,coffee_table.n.01
1990,s__435,dining_table,table,2,table,n04379243,table.n.02
1991,s__436,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1992,s__437,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1993,s__438,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1994,s__439,stand,stand,2,night_stand,n04301000,stand.n.04
1995,s__440,stand,stand,2,night_stand,n04301000,stand.n.04
1996,s__441,stand,stand,2,night_stand,n04301000,stand.n.04
1997,s__442,stand,stand,2,night_stand,n04301000,stand.n.04
1998,s__443,stand,stand,2,night_stand,n04301000,stand.n.04
1999,s__444,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2000,s__445,shelving,shelving,2,shelves,n04190052,shelf.n.01
2001,s__446,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2002,s__447,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2003,s__448,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2004,s__449,shelving,shelving,2,shelves,n04190052,shelf.n.01
2005,s__450,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2006,s__451,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
2007,s__452,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2008,s__453,chair,chair,2,chair,n03001627,chair.n.01
2009,s__454,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2010,s__455,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2011,s__456,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2012,s__457,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
2013,s__458,sofa,sofa,2,sofa,n04256520,sofa.n.01
2014,s__459,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2015,s__460,sofa,sofa,2,sofa,n04256520,sofa.n.01
2016,s__461,sofa,sofa,2,sofa,n04256520,sofa.n.01
2017,s__462,dressing_table,dressing_table,2,desk,n03238586,dressing_table.n.01
2018,s__463,shelving,shelving,2,shelves,n04190052,shelf.n.01
2019,s__464,shelving,shelving,2,shelves,n04190052,shelf.n.01
2020,s__465,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2021,s__466,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01
2022,s__467,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01
2023,s__468,sofa,sofa,2,sofa,n04256520,sofa.n.01
2024,s__469,desk,desk,2,desk,n03179701,desk.n.01
2025,s__470,desk,desk,2,desk,n03179701,desk.n.01
2026,s__471,desk,desk,2,desk,n03179701,desk.n.01
2027,s__472,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2028,s__473,shelving,shelving,2,shelves,n04190052,shelf.n.01
2029,s__474,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
2030,s__475,desk,desk,2,desk,n03179701,desk.n.01
2031,s__476,desk,desk,2,desk,n03179701,desk.n.01
2032,s__477,sofa,sofa,2,sofa,n04256520,sofa.n.01
2033,s__478,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
2034,s__479,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
2035,s__480,desk,desk,2,desk,n03179701,desk.n.01
2036,s__481,coffee_table,table,2,table,n03063968,coffee_table.n.01
2037,s__482,desk,desk,2,desk,n03179701,desk.n.01
2038,s__483,desk,desk,2,desk,n03179701,desk.n.01
2039,s__484,desk,desk,2,desk,n03179701,desk.n.01
2040,s__485,desk,desk,2,desk,n03179701,desk.n.01
2041,s__486,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
2042,s__487,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
2043,s__488,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
2044,s__489,desk,desk,2,desk,n03179701,desk.n.01
2045,s__490,shelving,shelving,2,shelves,n04190052,shelf.n.01
2046,s__491,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2047,s__492,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2048,s__493,shelving,shelving,2,shelves,n04190052,shelf.n.01
2049,s__494,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2050,s__495,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2051,s__496,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2052,s__497,shelving,shelving,2,shelves,n04190052,shelf.n.01
2053,s__498,shelving,shelving,2,shelves,n04190052,shelf.n.01
2054,s__499,stairs,stairs,1,floor,n04314914,step.n.04
2055,s__500,sofa,sofa,2,sofa,n04256520,sofa.n.01
2056,s__501,sofa,sofa,2,sofa,n04256520,sofa.n.01
2057,s__502,sofa,sofa,2,sofa,n04256520,sofa.n.01
2058,s__503,sofa,sofa,2,sofa,n04256520,sofa.n.01
2059,s__504,sofa,sofa,2,sofa,n04256520,sofa.n.01
2060,s__505,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2061,s__506,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2062,s__507,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2063,s__508,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2064,s__509,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2065,s__510,shelving,shelving,2,shelves,n04190052,shelf.n.01
2066,s__511,stand,stand,2,night_stand,n04301000,stand.n.04
2067,s__512,desk,desk,2,desk,n03179701,desk.n.01
2068,s__513,sofa,sofa,2,sofa,n04256520,sofa.n.01
2069,s__514,sofa,sofa,2,sofa,n04256520,sofa.n.01
2070,s__515,sofa,sofa,2,sofa,n04256520,sofa.n.01
2071,s__516,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2072,s__517,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2073,s__518,sofa,sofa,2,sofa,n04256520,sofa.n.01
2074,s__519,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2075,s__520,shelving,shelving,2,shelves,n04190052,shelf.n.01
2076,s__521,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01
2077,s__522,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2078,s__523,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2079,s__524,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01
2080,s__525,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2081,s__526,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2082,s__527,sofa,sofa,2,sofa,n04256520,sofa.n.01
2083,s__528,sofa,sofa,2,sofa,n04256520,sofa.n.01
2084,s__529,sofa,sofa,2,sofa,n04256520,sofa.n.01
2085,s__530,sofa,sofa,2,sofa,n04256520,sofa.n.01
2086,s__531,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2087,s__532,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2088,s__533,mirror,mirror,2,mirror,n03773035,mirror.n.01
2089,s__536,sink,sink,2,sink,n04223580,sink.n.01
2090,s__537,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2091,s__538,mirror,mirror,2,otherprop,n03773035,mirror.n.01
2092,s__539,stand,stand,2,night_stand,n04301000,stand.n.04
2093,s__540,chair,chair,2,chair,n03001627,chair.n.01
2094,s__541,sink,sink,2,sink,n04223580,sink.n.01
2095,s__542,sink,sink,2,sink,n04223580,sink.n.01
2096,s__543,sofa,sofa,2,sofa,n04256520,sofa.n.01
2097,s__544,mirror,mirror,2,mirror,n03773035,mirror.n.01
2098,s__545,dining_table,table,2,table,n04379243,table.n.02
2099,s__546,dining_table,table,2,table,n04379243,table.n.02
2100,s__547,dining_table,table,2,table,n04379243,table.n.02
2101,s__548,dining_table,table,2,table,n04379243,table.n.02
2102,s__549,sofa,sofa,2,sofa,n04256520,sofa.n.01
2103,s__550,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2104,s__551,coffee_table,table,2,table,n03063968,coffee_table.n.01
2105,s__552,desk,desk,2,desk,n03179701,desk.n.01
2106,s__553,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2107,s__554,coffee_table,table,2,table,n03063968,coffee_table.n.01
2108,s__555,coffee_table,table,2,table,n03063968,coffee_table.n.01
2109,s__556,shelving,shelving,2,shelves,n04190052,shelf.n.01
2110,s__557,sink,sink,2,sink,n04223580,sink.n.01
2111,s__558,sink,sink,2,sink,n04223580,sink.n.01
2112,s__559,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2113,s__560,sink,sink,2,sink,n04223580,sink.n.01
2114,s__561,coffee_table,table,2,table,n03063968,coffee_table.n.01
2115,s__562,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2116,s__563,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2117,s__564,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2118,s__565,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2119,s__566,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2120,s__567,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2121,s__568,shelving,shelving,2,shelves,n04190052,shelf.n.01
2122,s__569,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2123,s__570,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2124,s__571,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2125,s__572,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2126,s__573,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2127,s__574,office_chair,chair,2,chair,n04373704,swivel_chair.n.01
2128,s__575,chair,chair,2,chair,n03001627,chair.n.01
2129,s__576,sink,sink,2,sink,n04223580,sink.n.01
2130,s__577,sink,sink,2,sink,n04223580,sink.n.01
2131,s__578,mirror,mirror,2,otherprop,n03773035,mirror.n.01
2132,s__579,vase,vase,2,otherprop,n04522168,vase.n.01
2133,s__580,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2134,s__581,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2135,s__582,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2136,s__583,chair,chair,2,chair,n03001627,chair.n.01
2137,s__584,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01
2138,s__585,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03
2139,s__586,outdoor_lamp,outdoor_lamp,2,otherprop,n03636649,lamp.n.02
2140,s__587,sofa,sofa,2,sofa,n04256520,sofa.n.01
2141,s__588,sofa,sofa,2,sofa,n04256520,sofa.n.01
2142,s__589,bunker_bed,bed,2,bed,n02818832,bed.n.01
2143,s__590,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2144,s__591,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2145,s__592,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2146,s__593,desk,desk,2,desk,n03179701,desk.n.01
2147,s__594,stand,stand,2,night_stand,n04301000,stand.n.04
2148,s__595,coffee_table,table,2,table,n03063968,coffee_table.n.01
2149,s__596,chair,chair,2,chair,n03001627,chair.n.01
2150,s__597,coffee_table,table,2,table,n03063968,coffee_table.n.01
2151,s__598,sofa,sofa,2,sofa,n04256520,sofa.n.01
2152,s__599,coffee_table,table,2,table,n03063968,coffee_table.n.01
2153,s__600,chair,chair,2,chair,n03001627,chair.n.01
2154,s__601,chair,chair,2,chair,n03001627,chair.n.01
2155,s__602,sofa,sofa,2,sofa,n04256520,sofa.n.01
2156,s__603,sofa,sofa,2,sofa,n04256520,sofa.n.01
2157,s__604,coffee_table,table,2,table,n03063968,coffee_table.n.01
2158,s__605,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03
2159,s__606,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03
2160,s__607,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03
2161,s__608,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03
2162,s__609,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03
2163,s__610,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03
2164,s__611,armchair,chair,2,chair,n02738535,armchair.n.01
2165,s__612,stand,stand,2,night_stand,n04301000,stand.n.04
2166,s__613,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03
2167,s__614,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03
2168,s__615,chair,chair,2,chair,n03001627,chair.n.01
2169,s__616,shelving,shelving,2,shelves,n04190052,shelf.n.01
2170,s__617,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2171,s__618,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2172,s__619,single_bed,bed,2,bed,n04222210,single_bed.n.01
2173,s__620,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2174,s__621,chair,chair,2,chair,n03001627,chair.n.01
2175,s__622,chair,chair,2,chair,n03001627,chair.n.01
2176,s__623,chair,chair,2,chair,n03001627,chair.n.01
2177,s__624,chair,chair,2,chair,n03001627,chair.n.01
2178,s__625,chair,chair,2,chair,n03001627,chair.n.01
2179,s__626,chair,chair,2,chair,n03001627,chair.n.01
2180,s__627,chair,chair,2,chair,n03001627,chair.n.01
2181,s__628,chair,chair,2,chair,n03001627,chair.n.01
2182,s__629,chair,chair,2,chair,n03001627,chair.n.01
2183,s__630,chair,chair,2,chair,n03001627,chair.n.01
2184,s__631,chair,chair,2,chair,n03001627,chair.n.01
2185,s__632,chair,chair,2,chair,n03001627,chair.n.01
2186,s__633,chair,chair,2,chair,n03001627,chair.n.01
2187,s__634,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03
2188,s__635,table_and_chair,table_and_chair,2,table,-,-
2189,s__636,table_and_chair,table_and_chair,2,table,-,-
2190,s__637,table_and_chair,table_and_chair,2,table,-,-
2191,s__638,sofa,sofa,2,sofa,n04256520,sofa.n.01
2192,s__639,chair_set,chair,2,chair,n03001627,chair.n.01
2193,s__640,chair_set,chair,2,chair,n03001627,chair.n.01
2194,s__641,chair_set,chair,2,chair,n03001627,chair.n.01
2195,s__642,sofa,sofa,2,sofa,n04256520,sofa.n.01
2196,s__643,sofa,sofa,2,sofa,n04256520,sofa.n.01
2197,s__644,sofa,sofa,2,sofa,n04256520,sofa.n.01
2198,s__645,sofa,sofa,2,sofa,n04256520,sofa.n.01
2199,s__646,sofa,sofa,2,sofa,n04256520,sofa.n.01
2200,s__647,sofa,sofa,2,sofa,n04256520,sofa.n.01
2201,s__648,sofa,sofa,2,sofa,n04256520,sofa.n.01
2202,s__649,sofa,sofa,2,sofa,n04256520,sofa.n.01
2203,s__650,sofa,sofa,2,sofa,n04256520,sofa.n.01
2204,s__651,sofa,sofa,2,sofa,n04256520,sofa.n.01
2205,s__652,sofa,sofa,2,sofa,n04256520,sofa.n.01
2206,s__653,sofa,sofa,2,sofa,n04256520,sofa.n.01
2207,s__654,sofa,sofa,2,sofa,n04256520,sofa.n.01
2208,s__655,sofa,sofa,2,sofa,n04256520,sofa.n.01
2209,s__656,sofa,sofa,2,sofa,n04256520,sofa.n.01
2210,s__657,sofa,sofa,2,sofa,n04256520,sofa.n.01
2211,s__658,sofa,sofa,2,sofa,n04256520,sofa.n.01
2212,s__659,shelving,shelving,2,shelves,n04190052,shelf.n.01
2213,s__660,sofa,sofa,2,sofa,n04256520,sofa.n.01
2214,s__661,sofa,sofa,2,sofa,n04256520,sofa.n.01
2215,s__662,stand,stand,2,night_stand,n04301000,stand.n.04
2216,s__663,stand,stand,2,night_stand,n04301000,stand.n.04
2217,s__664,stand,stand,2,night_stand,n04301000,stand.n.04
2218,s__665,stand,stand,2,night_stand,n04301000,stand.n.04
2219,s__666,stand,stand,2,night_stand,n04301000,stand.n.04
2220,s__667,office_chair,chair,2,chair,n04373704,swivel_chair.n.01
2221,s__668,office_chair,chair,2,chair,n04373704,swivel_chair.n.01
2222,s__669,office_chair,chair,2,chair,n04373704,swivel_chair.n.01
2223,s__670,office_chair,chair,2,chair,n04373704,swivel_chair.n.01
2224,s__671,office_chair,chair,2,chair,n04373704,swivel_chair.n.01
2225,s__672,office_chair,chair,2,chair,n04373704,swivel_chair.n.01
2226,s__673,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2227,s__674,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2228,s__675,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2229,s__676,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2230,s__677,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2231,s__678,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2232,s__679,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2233,s__680,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2234,s__681,stand,stand,2,night_stand,n04301000,stand.n.04
2235,s__682,stand,stand,2,night_stand,n04301000,stand.n.04
2236,s__683,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2237,s__684,stand,stand,2,night_stand,n04301000,stand.n.04
2238,s__685,stand,stand,2,night_stand,n04301000,stand.n.04
2239,s__686,stand,stand,2,night_stand,n04301000,stand.n.04
2240,s__687,stand,stand,2,night_stand,n04301000,stand.n.04
2241,s__688,dining_table,table,2,table,n04379243,table.n.02
2242,s__689,dining_table,table,2,table,n04379243,table.n.02
2243,s__690,dining_table,table,2,table,n04379243,table.n.02
2244,s__691,dining_table,table,2,table,n04379243,table.n.02
2245,s__692,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2246,s__693,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2247,s__694,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2248,s__695,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2249,s__696,dining_table,table,2,table,n04379243,table.n.02
2250,s__697,dining_table,table,2,table,n04379243,table.n.02
2251,s__698,dining_table,table,2,table,n04379243,table.n.02
2252,s__699,coffee_table,table,2,table,n03063968,coffee_table.n.01
2253,s__700,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2254,s__701,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2255,s__702,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2256,s__703,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2257,s__704,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2258,s__705,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2259,s__706,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2260,s__707,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2261,s__708,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2262,s__709,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2263,s__710,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2264,s__711,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2265,s__712,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2266,s__713,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2267,s__714,desk,desk,2,desk,n03179701,desk.n.01
2268,s__715,dining_table,table,2,table,n04379243,table.n.02
2269,s__716,dining_table,table,2,table,n04379243,table.n.02
2270,s__717,dining_table,table,2,table,n04379243,table.n.02
2271,s__718,stand,stand,2,night_stand,n04301000,stand.n.04
2272,s__719,desk,desk,2,desk,n03179701,desk.n.01
2273,s__720,dining_table,table,2,table,n04379243,table.n.02
2274,s__721,desk,desk,2,desk,n03179701,desk.n.01
2275,s__722,desk,desk,2,desk,n03179701,desk.n.01
2276,s__723,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01
2277,s__724,chair,chair,2,chair,n03001627,chair.n.01
2278,s__725,chair,chair,2,chair,n03001627,chair.n.01
2279,s__726,chair,chair,2,chair,n03001627,chair.n.01
2280,s__727,chair,chair,2,chair,n03001627,chair.n.01
2281,s__728,hanger,hanger,2,cabinet,n03490884,hanger.n.02
2282,s__729,hanger,hanger,2,cabinet,n03490884,hanger.n.02
2283,s__730,hanger,hanger,2,cabinet,n03490884,hanger.n.02
2284,s__731,hanger,hanger,2,cabinet,n03490884,hanger.n.02
2285,s__732,hanger,hanger,2,cabinet,n03490884,hanger.n.02
2286,s__733,hanger,hanger,2,cabinet,n03490884,hanger.n.02
2287,s__734,desk,desk,2,desk,n03179701,desk.n.01
2288,s__735,dining_table,table,2,table,n04379243,table.n.02
2289,s__736,dining_table,table,2,table,n04379243,table.n.02
2290,s__737,dining_table,table,2,table,n04379243,table.n.02
2291,s__738,dining_table,table,2,table,n04379243,table.n.02
2292,s__739,dining_table,table,2,table,n04379243,table.n.02
2293,s__740,dining_table,table,2,table,n04379243,table.n.02
2294,s__741,dining_table,table,2,table,n04379243,table.n.02
2295,s__742,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2296,s__743,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2297,s__744,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2298,s__745,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2299,s__746,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2300,s__747,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2301,s__748,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2302,s__749,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01
2303,s__750,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01
2304,s__751,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01
2305,s__752,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01
2306,s__753,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01
2307,s__754,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01
2308,s__755,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01
2309,s__756,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2310,s__757,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01
2311,s__758,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01
2312,s__759,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02
2313,s__760,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02
2314,s__761,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02
2315,s__762,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02
2316,s__763,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02
2317,s__764,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2318,s__765,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2319,s__766,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2320,s__767,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2321,s__768,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
2322,s__769,chair,chair,2,chair,n03001627,chair.n.01
2323,s__770,chair,chair,2,chair,n03001627,chair.n.01
2324,s__771,chair,chair,2,chair,n03001627,chair.n.01
2325,s__772,chair,chair,2,chair,n03001627,chair.n.01
2326,s__773,chair,chair,2,chair,n03001627,chair.n.01
2327,s__774,chair,chair,2,chair,n03001627,chair.n.01
2328,s__775,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01
2329,s__776,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01
2330,s__777,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2331,s__778,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
2332,s__779,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2333,s__780,shelving,shelving,2,shelves,n04190052,shelf.n.01
2334,s__781,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2335,s__782,shelving,shelving,2,shelves,n04190052,shelf.n.01
2336,s__783,shelving,shelving,2,shelves,n04190052,shelf.n.01
2337,s__784,shelving,shelving,2,shelves,n04190052,shelf.n.01
2338,s__785,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2339,s__786,stand,stand,2,night_stand,n04301000,stand.n.04
2340,s__787,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2341,s__788,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
2342,s__789,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
2343,s__790,shelving,shelving,2,shelves,n04190052,shelf.n.01
2344,s__791,shelving,shelving,2,shelves,n04190052,shelf.n.01
2345,s__792,shelving,shelving,2,shelves,n04190052,shelf.n.01
2346,s__793,shelving,shelving,2,shelves,n04190052,shelf.n.01
2347,s__794,shelving,shelving,2,shelves,n04190052,shelf.n.01
2348,s__795,shelving,shelving,2,shelves,n04190052,shelf.n.01
2349,s__796,shelving,shelving,2,shelves,n04190052,shelf.n.01
2350,s__797,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
2351,s__798,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
